index_id,name,description,ingredients,instructions
241,正宗川味宮保雞丁,川菜分許多味型，其中宮保雞丁著重糊辣荔枝味的呈現。因此選用二荊條乾辣椒作為宮保雞丁的靈魂角色，二荊條辣中帶甜，可以緩解刺激辣感，讓人舒服地吃辣，菜餚上桌便能聞到一股甜辣醬香味，入口先是感受到菜餚醬香鹹味、溫和不刺激的辣、肉質軟嫩多汁，細細咀嚼後，尾韻接著帶出一點點的醋酸味，爾後的回甘甜味，是一道下飯的家常菜。,"['雞蛋 1顆', '去骨雞腿 1-2隻', '蒜頭 5瓣', '雞高湯 少許毫升', '青蔥 5根', '生薑 5-10公克', '食用油 650毫升', '碎花生 40公克', '二荊條乾辣椒 40公克', '砂糖 5公克', '番茄醬 10公克', '太白粉 少許公克', '鹽 少許公克', '醬油 30毫升', '老醋 10毫升', '花椒粒 15公克']","['花椒粒炒香，加入沙拉油(葵花油)小火煸至香味釋出，即成花椒油。', '蒜頭與薑切成碎末，青蔥切段，雞蛋打散，抓取一些太白粉做芡水。', '雞腿肉淺劃斷筋、切塊，加入鹽、雞蛋及太白粉抓麻。', '用炒鍋起油鍋約160度，將雞肉炸熟、撈起，倒掉炸油。', '炒鍋內加入少許花椒油，倒入乾辣椒炒出香味。', '再倒入蒜末、薑末、蔥段炒香。', '再依序倒入蕃茄醬、醬油、米酒、水(高湯)、糖、老醋，每倒入一項，便微微輕拌讓味道融合。', '再倒入雞肉及芡水勾芡，再淋上一些花椒油。', '起鍋撒上蒜花生即完成。', '如果雞腿肉很新鮮，便不需米酒及白胡椒醃漬。', '雞腿肉淺劃，可幫助入味。']"
242,瑞典家常料理 - 風琴馬鈴薯,來自瑞典的家常菜，將馬鈴薯切出薄片但不切斷，然後撒上厚厚的香辛料後送入烤箱。烘烤的過程中，一片片伸展開的薄片，讓外型狀似風鈴也讓香辛料更加深入馬鈴薯中，烤過的馬鈴薯外皮金黃焦香，口感酥脆。,"['馬鈴薯 2', '小番茄 3顆', '起司粉 些許公克', '無鹽奶油 20公克', '金黃蒜油 15毫升', '洋香菜葉 些許公克', '玫瑰鹽 些許公克', '義大利香料 10公克', '香蒜粒 5公克']","['馬鈴薯外皮刷乾淨後，切片(不切斷)，小番茄切丁', '將切好的馬鈴薯內外均勻刷上蒜風味油後，撒上玫瑰鹽、香蒜粒、義大利香料(縫隙也要)', '將無鹽奶油塊放在馬鈴薯上，送入烤箱，約200度20分鐘', '出爐後灑上番茄丁、起司粉、洋香菜葉即可上桌', '視馬鈴薯大小調整烘烤時間', '喜歡吃鬆軟馬鈴薯也可以將馬鈴薯先蒸過，口感會較鬆軟綿密', '']"
243,義式涼拌菜 - 油漬小花枝,用油泡料理的小花枝，充滿蒜香及香辛料的香氣；料理方式簡單，保存期長，很適合拿來當作家庭常備菜。,"['花枝 10-12隻公克', '金黃蒜油 100毫升', '玫瑰鹽 些許公克', '義大利香料 些許公克', '迷迭香葉 些許公克', '香蒜粒 些許公克']","['將花枝洗淨後，用紙巾擦乾，跟玫瑰鹽抓勻備用', '取一炒鍋，放入花枝後小火煸乾後放涼備用', '取玻璃罐，陸續放入香蒜粒、義大利香料、迷迭香葉、煸乾後的花枝，倒入蒜風味油(醃過食材)，即完成', '小花枝數量可自行依喜好調整']"
245,起司辣炒雞 韓國美食 最火紅的韓國餐廳菜,用小磨坊辣炒醬作為韓式料理的基底調味醬，可將辣炒雞的調味工序化繁為簡，鹹、酸、辣一次到味，再搭配濃香起司，為辣度帶來溫和、不刺激感，讓人一口接一口。ft.王陳哲,"['去骨雞腿 1隻', '生薑 15公克', '蒜頭 15公克公克', '青蔥 20公克', '洋蔥 20公克', '乳酪絲 150公克', '韓式燒酒 15毫升', '薄鹽醬油 10毫升', '砂糖 7公克', '韓式辣(味增)醬 7公克', '金黃蒜油 15毫升', '韓式辣炒醬 1/5包']","['去骨雞腿肉切塊、洋蔥去皮切絲、青蔥切段、蒜頭和薑切末。', '取一容器放入雞肉塊，並倒入韓式辣椒醬、薄鹽醬油、細砂糖、韓式燒酒、蒜末、薑末、小磨坊韓式辣炒醬抓拌均勻，醃漬約30分鐘。', '熱鍋，倒入蒜風味油，用中小火炒香蔥段和洋蔥絲。', '原鍋倒入醃好的雞肉，轉中火炒到食材熟成。', '取一鐵鍋，用小火融化起司後，將炒熟的雞肉放入鐵鍋中，即可食用。']"
246,韓式辣泡菜 韓國美食 最火紅的韓國餐廳菜,小磨坊的泡菜辣椒粉委由韓國廠商原裝進口，依照韓國當地的辣度調配而成，香氣厚實、辣度持久。韓式泡菜非常重視口感及入味程度，遵循大師級的配方，醃泡菜時，把粉打細後再醃更入味，口感上也更細緻，泡菜中加入水果和糖，能使辣度更溫順，鹹、酸、辣、甜協調有層次、好入口，烤肉必備，是冬天必醃的家庭小菜。,"['紅蘿蔔 100公克', '蘋果 1-2顆', '蒜頭 100公克', '青蔥 100公克', '老薑 80公克', '山東大白菜 1顆', '水梨 100公克', '砂糖 130公克', '鹽 100公克', '韓國魚露 30毫升', '泡菜辣椒粉 150公克']","['將山東大白菜縱向切開，再切成塊狀，菜梗處切小塊，口感比較好。', '蒜頭去皮，老薑去皮切片，蘋果、水梨去皮切塊，紅蘿蔔去皮切絲，青蔥切段。', '取一大鍋子，將白菜與鹽一層一層重疊放入，鹽需均勻的撒上，醃漬1小時，10分鐘翻動一次，並壓破菜梗組織，幫助入味。', '用調理機將泡菜辣椒粉打成細粉，口感更綿密。', '調理機中加入韓國魚露、薑片、蒜仁、細砂糖、水梨、蘋果、泡菜辣椒粉打成均勻的醬汁。', '將軟化的大白菜片用自來水沖洗30分鐘，再用冷開水沖掉鹽份，並擠乾白菜片的水份。', '將大白菜放在碗中，加入方才打得韓式醬汁，並加入紅蘿蔔絲、蔥段。', '準備一個玻璃瓶，需消毒、不留水份、保持乾燥，將泡菜移至玻璃瓶中，放入冰箱冷藏8小時至1天，即可食用，保存期限為1個星期。']"
247,咖哩蒜頭蛤蠣雞湯,雞腿跟咖哩粉經過蒜油拌炒後，除了讓咖哩營養成分釋出之外，香氣也更好的入味到雞腿中。使用咖哩熬煮的湯頭，品嘗起來更多了幾分厚度。,"['去骨雞腿 1隻', '香菇 3朵', '蛤蜊 20-30公克', '鹽 些許公克', '金黃蒜油 15毫升', '咖哩粉 15公克', '鮮磨黑胡椒 些許公克', '香蒜粒 15公克']","['湯鍋中陸續加入香菇、蛤蠣，大火煮滾後，倒入香蒜粒', '起一深鍋，倒入風味油後，放入雞腿、咖哩粉拌炒後，倒水覆蓋過雞腿肉。', '轉中小火燉煮20分鐘，煮好後灑上黑胡椒提味即可上桌', '雞腿清洗乾淨後，起一鍋滾水川燙去血水 香菇熱水泡發、蛤蠣清洗吐沙']"
248,美式炸雞,用醃肉粉醃漬後的雞腿，肉質更軟嫩。美式炸雞除了肉質軟嫩多汁之外，外層立體的鱗片感更是咬下時，卡滋卡滋的口感呈現，因此美式炸雞在裹粉時，會透過乾濕乾的沾粉方式，使外皮更立體酥脆。,"['馬鈴薯 1', '水 330毫升', '蒜頭(蒜末) 10公克', '帶骨雞腿 600公克', '食用油 500毫升', '米酒 10毫升', '砂糖 20公克', '墨西哥番椒 適量公克', '匈牙利紅椒 2公克', '肉類醃漬粉B 20公克', '脆皮鱗片炸雞粉 400公克', '香辣椒鹽粉 適量公克']","['醃料：小磨坊嫩肉醃漬粉20公克、小磨坊匈牙利紅椒粉2公克、水120毫升、細砂糖20公克、蒜末10公克、米酒10毫升', '雞骨腿劃刀、馬鈴薯切條。 雞骨腿用醃料醃1-2小時。', '小磨坊脆皮鱗片炸雞粉150公克、水210毫升，調製粉漿', '自醃料中取出雞骨腿，並使雞骨腿完整沾附脆皮鱗片炸雞粉。', '將沾附脆皮鱗片炸雞粉的雞骨腿，完整沾附粉漿。', '再將沾附粉漿的雞骨腿裹上一層脆皮鱗片炸雞粉，製造出鱗片感。', '將炸油油溫加熱至160-165雞骨腿炸10分鐘後取出。', '再將油溫加熱至180度，放入雞骨腿炸40秒-1分鐘，讓炸皮顏色呈現金黃色。', '炸雞撒上香辣椒鹽粉和墨西哥番椒，並搭配炸過的馬鈴薯一起食用即可。', '醃漬的雞骨腿，炸皮更能扒附在肉上喔!']"
249,台式炸雞,用醃肉粉醃漬後的雞腿，肉質更軟嫩，利用脆皮鱗片炸雞粉粉漿將肉汁所在裡面，外層裹上地瓜粉做出台式炸雞的顆粒口感，再搭配台式炸物的精髓-九層塔和胡椒鹽，真的要來杯啤酒啊!對了，雖然炸雞裹了粉漿和乾粉，但由於脆皮鱗片炸雞粉本身具有粉體輕薄且脆口的特性，因此吃起來不會有厚重的麵皮感。,"['水 360毫升', '青蔥 1根', '地瓜粉 150公克', '九層塔 適量公克', '蒜頭 10公克公克', '帶骨雞腿 600公克', '食用油 500毫升', '米酒 10毫升', '砂糖 10公克', '醬油 20毫升', '肉類醃漬粉B 15公克', '脆皮鱗片炸雞粉 150公克', '香辣椒鹽粉 適量公克']","['醃料：小磨坊嫩肉醃漬粉15公克、水120毫升、醬油20毫升、細砂糖10公克、蒜仁10公克、蔥段15公克、米酒10毫升', '雞骨腿劃刀。 雞骨腿用醃料醃1-2小時。', '取一碗盆倒入脆皮鱗片炸雞粉，並分次依序倒入水攪拌均勻。', '自醃料中取出雞骨腿，並使雞骨腿完整沾附粉漿。', '將沾附粉漿的雞骨腿，完整沾附地瓜粉，並靜置反潮。', '將炸油油溫加熱至165度，放入雞骨腿炸10分鐘後取出。', '再將油溫加熱至180-185度，放入雞骨腿炸1分鐘，讓炸皮顏色呈現金黃色。', '將九層塔入鍋油炸後，撒於雞骨腿上，食用時撒香辣椒鹽粉更美味。', '醃漬的雞骨腿，炸皮更能扒附在肉上喔!']"
250,日式炸雞,用醃肉粉醃漬後的雞腿，肉質更軟嫩，而日式炸雞除了要鎖住肉汁之外，外皮也是很重要的一環，日式炸物的炸皮都會特別調味，尤其用西式炸雞粉就能省去額外調味的工序，並透過脆皮鱗片炸雞粉本身輕薄的特性，呈現香辛料炸皮的美味與視覺感，搭配日海苔芥末和生菜，香氣十足，口感有層次。,"['冰水 360毫升', '白芝麻 適量公克', '薑末 15公克', '高麗菜 50公克', '料理清酒 10毫升', '帶骨雞腿 600公克', '食用油 505毫升', '青蔥 適量公克', '貝比生菜 適量公克', '太白粉 適量公克', '醬油 15毫升', '味醂 10毫升', '肉類醃漬粉B 15公克', '脆皮鱗片炸雞粉 150公克', '西式炸雞粉 15公克', '日式海苔芥末 適量公克']","['醃料：小磨坊嫩肉醃漬粉15公克、冰水120毫升、醬油15毫升、味霖10毫升、薑末15公克、清酒10毫升、白芝麻適量、蔥花適量', '粉漿：小磨坊脆皮鱗片炸雞粉150公克、小磨坊西式炸雞粉15公克、冰水240毫升、沙拉油5毫升、白芝麻適量、蔥花適量', '雞骨腿劃刀。 雞骨腿用醃料醃1-2小時。', '自醃料中取出雞骨腿，並使雞骨腿完整沾附太白粉。', '將沾附太白粉的雞骨腿，完整沾附粉漿。', '將炸油油溫加熱至160度，放入雞骨腿炸10分鐘後取出。', '再將油溫加熱至185度，放入雞骨腿炸1分鐘，讓炸皮顏色呈現金黃色。', '食用時，可以搭配日式海苔芥末和生菜，香氣十足，口感較有層次。', '醃漬的雞骨腿，炸皮更能扒附在肉上喔!']"
251,海陸鯛魚漢堡排,剛煎好的漢堡排表面看起來金黃酥脆，靠近一聞，義大利香料跟蒜味就撲鼻而來，濃郁的香氣讓人沒有一點防備，忍不住吞嚥了一口口水；一刀切下，被鎖住的肉汁立即蜂擁流出，輕輕品嘗一口，扎實的肉感、甜嫩的鯛魚跟鮮脆的洋蔥，多層次的口感，一次在口中炸開。一個不注意，偌大的肉排就這樣快速被消滅了，而鼻中似乎還殘留些許香氣。,"['雞蛋 1/2顆', '牛奶 60毫升', '豬絞肉 350公克', '低筋麵粉 60公克', '鯛魚 100公克', '洋蔥 50公克', '米酒 15毫升', '鹽 5公克', '金黃蒜油 10毫升', '鮮磨黑胡椒 2公克', '義大利香料 3.5公克', '百里香葉 2公克', '香蒜粒 3公克']","['洋蔥切丁、鯛魚切丁後撒鹽、絞肉倒入米酒去腥，放一旁備用', '雞蛋打成蛋液備用', '平底鍋倒入些許蒜油後放入洋蔥丁，中火炒至變軟變色後，放入鯛魚丁，半熟即可起鍋，放置一旁冷卻備用', '拿一空碗，先放入麵粉及牛奶，攪拌均勻', '拿一空盆，放入絞肉、鹽後，持續攪拌至有黏度後，陸續放入冷卻後的洋蔥和鯛魚丁、拌勻後的麵粉跟蛋液，撒上義大利香料、香蒜粒、鮮磨黑胡椒後攪拌均勻', '將攪拌好的鯛魚絞肉餡捏成球狀，左右拋打成肉排形狀並擠出空氣', '平底鍋倒入蒜油，中火放入漢堡排，煎至兩面金黃後轉小火，等漢堡排熟透即可起鍋', '漢堡排中心可以壓凹一點，這樣肉排熟成狀況會比較均勻']"
252,卷村家常菜 - 家常炒餅,經典傳統眷村家常菜，外脆內軟的餅皮富有嚼勁口感，與食材大火快炒過後吸附著醬油及食材帶出的甘甜鹹香，最後均撒上白胡椒粉更將香氣提升，令人食指大動。,"['辣椒 1/2根', '青蔥 1根', '香菇 3朵', '紅蘿蔔 1/2根', '豬里肌肉 100', '蔥油餅 1片', '醬油 30毫升', '辣椒油 5毫升', '鮮磨白胡椒 適量公克']","['肉絲以少許醬油和米酒抓醃備用', '香菇和紅蘿蔔切絲，青蔥切段，辣椒切絲備用（怕太辣可去籽）', '蔥油餅不放油乾煎至兩面酥黃後切成1.5公分左右的粗條備用', '起油鍋爆香蔥白和辣椒，加入紅蘿蔔和香菇炒熱', '加入肉絲炒香，再加入蔥油餅和蔥綠', '淋上醬油和辣油拌炒均勻，起鍋時撒點白胡椒即可享用']"
253,檸檬紙包魚(鱸魚),簡單蔬果食材搭配新鮮的鱸魚，透過烘烤的方式將美味全鎖在鮮嫩細緻的肉質裡。撒上黑胡椒及玫瑰鹽更帶鱸魚的鮮甜，最後添加些黃檸檬去增加清爽的口感，非常適合炎炎夏日品嚐。,"['蒜頭 1瓣瓣', '橄欖油 少許毫升', '小番茄 5顆', '鱸魚排 1片', '黃檸檬 1/2顆', '黑橄欖 適量顆', '酸豆 適量公克', '新鮮百里香 2-3支', '白酒 少許毫升', '玫瑰鹽 適量公克', '鮮磨黑胡椒 適量公克']","['烤箱以200度預熱，鱸魚片擦乾後兩面抹上適量黑胡椒和鹽備用', '小番茄對切，黃檸檬切薄片、大蒜切碎，另可磨一些檸檬皮屑備用', '取一張烘焙紙，將鱸魚排放在烘焙紙中央', '再放上小番茄、黑橄欖、酸豆、蒜末、百里香，淋上少許橄欖油和白酒，並放上黃檸檬片 ', '將烘焙紙上下兩端拉起往中間摺緊，並將左右兩端扭緊呈糖果狀', '將紙包魚放入烤箱中以200度考12~15分鐘即可取出，拆開紙包享用', '新鮮百里香可替換成小磨坊百里香葉']"
254,日式干貝野菜餅,用脆皮鱗片炸雞粉作為粉漿基底，用西式炸雞粉與日式海苔芥末調味，使面皮帶有一點日式風味，而海鮮及蔬菜不需額外調味，自然呈現食材的鮮與甜。再以清爽的日式親子丼醬做沾附醬汁，甜甜的很襯野菜餅呢！,"['水 140毫升', '熱水 30毫升', '紅蘿蔔 60公克', '高麗菜 90公克', '鴻喜菇 30公克包', '白蘿蔔 10公克根', '食用油 505毫升', '青蔥 30公克', '蛋黃 1/2顆', '洋蔥 30公克', '櫻花蝦 30公克', '干貝 10顆', '地瓜 60公克顆', '透抽 60公克', '牛蒡 30公克', '日式唐辛子 適量公克', '日式親子丼醬 15毫升包', '脆皮鱗片炸雞粉 130公克', '西式炸雞粉 3公克', '日式海苔芥末 3公克']","['牛蒡切粗條、地瓜切條、高麗菜和青蔥、洋蔥切丁、紅蘿蔔切絲、白蘿蔔磨泥擠乾水份、透抽切條。', '調製粉漿。 粉漿比例：小磨坊脆皮鱗片炸雞粉100公克、小磨坊西式炸雞粉3公克、小磨坊日式海苔芥末3公克、水40毫升、蛋黃1/2顆、沙拉油5毫升', '將海鮮撒脆皮鱗片炸雞粉，再下日式海苔芥末和蔬菜。', '依序分次倒入粉漿拌勻餡料。', '油溫升至170度。', '準備烘焙紙劃刀，放於平盤上，上面放煎蛋器，填入餡料，在從平盤上慢慢拉入油鍋中。', '野菜餅成型後翻面，撕下烘焙紙。', '起鍋灑日式海苔芥末。', '將親子丼醬和熱水拌勻，與蘿蔔泥、日式唐辛子放在野菜旁，食用時沾附用。', '炸油中倒芝麻油，炸起來的野菜餅更香喔！']"
255,英式炸魚搭檸檬奶醬,炸魚是比較細緻的口感，因此要搭配光滑酥脆的外皮，利用脆皮鱗片炸雞粉輕薄粉體特性作為基底漿粉，再藉由啤酒與泡打粉中的泡泡使得粉漿炸起來之後，呈現蓬鬆脆皮感。炸魚本身有撒上普羅旺斯香草與香辣椒鹽粉調味，單吃有香草香氣與椒鹽香辣，沾附檸檬奶醬，酸甜襯鮮味，一道菜呈現2種風味。,"['馬鈴薯 1', '檸檬汁 15毫升', '鮮奶油 50毫升', '食用油 500毫升', '鯛魚 200公克', '檸檬皮 適量片', '貝比生菜 適量公克', '黃檸檬 1/2顆', '泡打粉(發粉) 2公克', '啤酒 150毫升', '蜂蜜 15公克', '沙拉醬 180公克', '墨西哥番椒 適量公克', '脆皮鱗片炸雞粉 110公克', '香辣椒鹽粉 適量公克', '普羅旺斯香草 適量公克']","['鯛魚用普羅旺斯香草醃漬。', '調製粉漿。粉漿比例：小磨坊脆皮鱗片炸雞粉100公克、啤酒150毫升、泡打粉2公克', '馬鈴薯切條狀，裹上一層薄薄的脆皮鱗片炸雞粉。', '將油鍋升溫至150度，放入馬鈴薯預炸約3分鐘撈起靜置備用。', '將鮮奶油加檸檬汁做成酸奶，再加入剩下的沾醬調味料做成檸檬奶醬。', '將鯛魚擦乾水份，沾附脆皮鱗片炸雞粉，再沾附粉漿。', '將油溫升至170-180度，放入鯛魚炸至金黃色後撈出。', '將油溫升至190度炸馬鈴薯，炸2分鐘。', '炸魚撒上普羅旺斯香草與香辣椒鹽粉，馬鈴薯撒上墨西哥番椒。', '食用時，沾附檸檬奶醬即可。', '啤酒與泡打粉可以使粉將變得蓬鬆漂亮。']"
